sample_id,richness,shannon,evenness,origin,site,pop,lat,lon,leafherb,stemfeed,leafcurling,branchno,stemlen,node,basic,leafbio,stembio,branchbio,abovebio,SLA,SSL,BI,trichome,saponins,lignin,N,C,CN,soil_water,soil_PH,soil_SOM,soil_C,soil_N,soil_CN,soil_NH,soil_NO,soil_AP,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,cluster
S8P3-5,113,0.34123901293146336,0.0721834184157142,AR,S8,S8P3,25.136,58.243,9.394066026,0,3.333333333,3,42,12,5.1,1.5973,2.0811,0.2847,3.9631,212.8113879,20.18163471,0.136802652,0,3.072092845,0.033,1.67,44.55,26.6824,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.66250022,11.54166698,51.06932208,374.4033157,33.20000076,10.600000380000001,22.60000038,26.71666686,17.98333359,27.26666705,17.98333359,1074,150,22,43.45302351,407,123,359,123,4
S9P1-1,88,1.6093666022336435,0.3594472939872406,AR,S9,S9P1,27.418,58.849,1.46466979,0,3,2,42,9,6.76,1.2028,1.5847,0.0146,2.8021,144.9657534,26.50343914,0.0092131,7,7.264872622,0.036,3.19,28.5,8.9273,32.64417845,7.68,5.143233454,0.1,1.05,10.154,14.5635,0.6068125,21.03170427,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P1-2,140,2.1610525970397934,0.43731464404474385,AR,S9,S9P1,27.418,58.849,3.296337403,0,2.333333333,1,61,14,5.59,1.6004,2.3471,0.0139,3.9614,267.4742268,25.98951898,0.005922202,34,4.084974543,0.036,1.63,28.74,17.671,14.83312732,7.77,2.609383237,0.1,0.86,8.7451,6.068125,1.213625,14.11859818,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P1-3,185,2.369361555460315,0.4538697427631317,AR,S9,S9P1,27.418,58.849,2.60109445,0,2,1,35,9,6.1,1.3836,1.5877,0.1332,3.1045,196.7036011,22.04446684,0.083894942,2,5.39020279,0.033,2.86,31.4,10.9612,19.7461213,7.83,2.093612482,0.04,0.57,14.5692,7.28175,0.3640875,8.741737878,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P1-4,95,3.340995389696166,0.7336595760545284,AR,S9,S9P1,27.418,58.849,1.055338298,0,1,0,29,10,3.67,1.1692,1.4135,0,2.5827,253.1343284,20.51644853,0,0,7.568821339,0.033,1.8,29.1,16.1613,14.47527141,7.89,2.333800093,0.03,0.33,11.1271,3.640875,2.42725,11.43016803,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P1-5,103,3.6426633104479387,0.7859495818846909,AR,S9,S9P1,27.418,58.849,11.02380402,0,2.666666667,3,40,11,4.26,1.1081,1.495,0.0146,2.6177,268.6666667,26.75585284,0.009765886,38,7.727835452,0.035,2.74,34.02,12.428,20.95459837,7.87,2.62745098,0.05,0.73,14.964,3.640875,6.068125,9.893922228,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P2-1,88,3.38220664568635,0.7554058999424451,AR,S9,S9P2,27.418,58.849,3.157271591,0,2.333333333,4,79,13,6.94,1.3381,3.1042,0.4678,4.9101,159.4921875,25.44939115,0.150699053,9,4.703334332,0.033,2.51,28.95,11.5303,16.46090535,7.59,3.19056237,0.04,0.25,6.5865,2.42725,1.213625,14.88672108,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P2-2,100,3.3839115044943617,0.7348070468254161,AR,S9,S9P2,27.418,58.849,2.634129152,0,1.666666667,4,35,12,3.88,1.3231,1.1807,0.1317,2.6355,245.1754386,29.64343186,0.111543999,7,3.981613211,0.038,2.21,29.37,13.3113,14.13427562,7.71,2.024183312,0.04,0.43,11.7908,4.8545,1.213625,12.96641383,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P2-3,127,3.463989906548668,0.7150817763070882,AR,S9,S9P2,27.418,58.849,3.507142028,0,2.333333333,0,23,8,3.62,1.0825,1.5513,0,2.6338,395.2447552,14.82627474,0,1,6.618274093,0.03,2.24,30.69,13.6853,16.4765526,7.64,2.541762201,0.05,0.74,13.871,6.068125,0.3640875,14.11859818,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P2-4,119,1.6188416273541602,0.3387319096665957,AR,S9,S9P2,27.418,58.849,2.326429405,0,1.333333333,2,32,10,5.38,1.2604,1.577,0.1827,3.0201,303.4193548,20.29169309,0.115852885,0,5.092039649,0.035,2.62,29.9,11.4024,23.28288708,6.4,5.276550154,0.14,1.44,9.9934,18.204375,6.068125,29.48105617,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P2-5,167,3.48746667469573,0.681412835286122,AR,S9,S9P2,27.418,58.849,2.627832483,0,3,1,39,10,3.66,1.2423,1.503,0.0292,2.7745,126.64,25.94810379,0.019427811,9,5.1052805,0.033,2.38,31.35,13.1838,17.83264746,6.68,3.251978892,0.06,0.45,8.1042,3.640875,7.28175,16.03890542,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P3-1,158,3.2467416031358467,0.64131963586955,AR,S9,S9P3,27.418,58.849,1.833370964,0,1.333333333,0,24,17,4.25,1.2125,1.3295,0,2.542,157.15625,18.05189921,0,0,6.508932317,0.034,5.49,34.24,6.2406,21.45045965,7.48,3.776138594,0.1,0.96,9.774,10.922625,9.709,44.45945271,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P3-2,138,3.3745260438512847,0.6848695560402468,AR,S9,S9P3,27.418,58.849,16.54549027,0,2.333333333,3,37,8,4.04,1.466,1.8261,0.1246,3.4167,120.7961783,20.26176004,0.068232846,7,5.952254744,0.031,2.81,34.37,12.2169,18.77346683,8.51,4.214353036,0.11,1.08,9.4311,8.495375,9.709,52.14068171,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P3-3,111,3.4600969751906123,0.7347010906154586,AR,S9,S9P3,27.418,58.849,1.737151072,0,2,3,37,10,3.84,1.1113,1.6789,0.1126,2.9028,235.5339806,22.03823932,0.067067723,24,5.517914912,0.036,3.26,37.6,11.5314,22.56699577,7,4.10113478,0.13,1.13,8.6847,8.495375,3.640875,39.46665386,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P3-4,155,1.318311667639093,0.2613921367081539,AR,S9,S9P3,27.418,58.849,3.830360148,0,2.666666667,1,28,6,3.6,1.271,1.3345,0,2.6055,171.8700787,20.98164106,0,2,5.107681401,0.032,2.91,36.49,12.5202,26.70226969,7.02,3.981684252,0.13,1.07,8.5311,6.068125,7.28175,38.69853096,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
S9P3-5,91,3.342351167785325,0.740956609922482,AR,S9,S9P3,27.418,58.849,27.85137572,0,2.666666667,0,41,9,5.74,1.4263,1.8102,0,3.2365,484.5517241,22.649431,0,NA,5.044465498,0.036,2.7,31.45,11.6584,24.49414271,7.73,3.73277056,0.09,1.01,11.6804,3.640875,8.495375,28.71293327,21.06666684,9.983333747,46.0061467,419.6986481,31.39999962,9.699999809,21.69999981,23.71666686,15.850000380000001,26.23333327,15.850000380000001,1411,185,41,43.31920287,506,155,462,155,4
SD1P1-1,129,2.7893626068031088,0.5739650782198221,CN,SD1,SD1P1,34.372,117.247,0.577318624,0,1,0,39.4,7,2.81,1.2241,1.2222,0,2.4463,386.6060606,32.23694976,0,4,8.012951869,0.034,4.01,38.02,9.4713,25.57269582,8.33,11.05524314,0.14,3.05,22.2239,12.13625,21.84525,57.13348056,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,2
SD1P1-2,143,2.7691427482481337,0.5579749024105782,CN,SD1,SD1P1,34.372,117.247,0.987560979,0,1,0,43.5,9,2.91,1.1991,1.1841,0,2.3832,374.1791045,36.7367621,0,9,7.397094724,0.032,3.46,36.73,10.6216,21.88857489,8.31,7.836045811,0.11,2.73,25.7307,12.13625,12.13625,156.6053961,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,2
SD1P1-3,217,2.449206669024023,0.4552515611496237,CN,SD1,SD1P1,34.372,117.247,0.469285337,0,1,0,27.8,7,3.05,1.1311,1.1476,0.0326,2.3113,351.7164179,24.22446846,0.02840711,11,9.127870319,0.033,3.31,36.37,10.9845,28.45277094,7.88,11.35905276,0.1,3.33,32.7948,14.5635,9.709,110.5180221,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,2
SD1P1-4,83,3.254686237045686,0.7365475530624754,CN,SD1,SD1P1,34.372,117.247,0.64105572,0,1,0,38.3,13,2.87,1.2404,1.3184,0,2.5588,281.292517,29.05036408,0,0,8.94607434,0.034,3.49,36.43,10.4361,23.66309956,8.17,8.663661673,0.1,2.65,27.3466,15.777125,14.5635,117.0470667,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P1-5,140,3.435729761198264,0.6952606982405087,CN,SD1,SD1P1,34.372,117.247,0.635482343,0,1,0,56.3,11,3.03,1.3339,1.4243,0,2.7582,319.0797546,39.52818929,0,42,7.218322516,0.031,3.67,36.46,9.9301,27.09940902,8.4,8.353221957,0.11,2.4,21.8977,8.495375,9.709,103.9889774,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P2-1,143,1.8171850138073506,0.36615794956131514,CN,SD1,SD1P2,34.372,117.247,0.536038915,0,1,0,44,13,3.13,1.1091,1.2825,0,2.3916,339.9275362,34.3079922,0,9,8.13568678,0.031,3.74,38.18,10.2169,22.55909937,8.59,8.299337925,0.35,5.44,15.5023,10.922625,7.28175,17.19108977,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P2-2,127,2.32901528557323,0.48078557743645867,CN,SD1,SD1P2,34.372,117.247,0.597364366,0,1,0,51.8,15,2.4,1.3031,1.5805,0,2.8836,278.25,32.77443847,0,22,6.548018707,0.035,3.11,38.1,12.2544,20.25683835,8.54,5.303941216,0.21,4.04,19.1825,12.13625,13.349875,22.95201152,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P2-3,114,1.6665177925214554,0.3518682358181975,CN,SD1,SD1P2,34.372,117.247,1.088537811,0,1,0,51.5,10,3.65,1.2355,1.378,0,2.6135,344.2962963,37.37300435,0,19,6.057030045,0.037,3.43,35.11,10.2387,20.89474574,8.73,5.859401278,0.31,4.03,13.0697,8.495375,4.8545,24.87231877,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P2-4,128,2.152298523866702,0.4435872009850182,CN,SD1,SD1P2,34.372,117.247,0.695510913,0,1,0,47.5,11,2.92,1.333,1.5339,0,2.8669,306.9285714,30.96681661,0,34,5.30439851,0.036,2.74,33.7,12.3037,22.72228544,8.82,5.820660724,0.27,4.38,16.2823,14.5635,3.640875,16.03890542,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P2-5,96,2.744781767939454,0.6013524062582016,CN,SD1,SD1P2,34.372,117.247,0.624846432,0,1,0,31.5,5,3.68,1.1091,1.1186,0,2.2277,371.1111111,28.16020025,0,8,6.574290234,0.034,4.29,39.53,9.2194,23.83237562,8.75,5.4651316660000004,0.22,3.95,17.9813,18.204375,3.640875,17.95921267,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P3-1,101,3.0351872924302254,0.6576615456420642,CN,SD1,SD1P3,34.372,117.247,1.727411607,0,1,0,77.6,13,5.31,1.6314,1.8684,0,3.4998,291.7479675,41.53286234,0,16,7.517955604,0.034,3.91,33.31,8.5236,46.2220628,8.31,8.986784141,0.27,5.49,20.4389,20.631625,9.709,61.35815651,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P3-2,87,3.0735766715747097,0.6882310584796955,CN,SD1,SD1P3,34.372,117.247,5.474512986,0,1,0,54.2,8,5.98,1.5091,1.561,0,3.0701,328.3939394,34.72133248,0,13,5.360373834,0.033,4.81,38.19,7.9344,15.52408258,8.35,8.003201281,0.19,3.92,20.9203,15.777125,6.068125,8.357676428,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P3-3,104,2.883400184189537,0.6208349483939009,CN,SD1,SD1P3,34.372,117.247,1.37325938,0,1,1,93.6,13,6.47,1.996,2.4285,0,4.4245,319.4087404,38.54231007,0,27,7.519509139,0.037,4.66,37.81,8.1138,17.14427466,8.33,9.338259993,0.23,4.42,19.4205,20.631625,15.777125,21.79982717,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P3-4,67,2.7402104961854743,0.651702929138821,CN,SD1,SD1P3,34.372,117.247,3.357659181,0,1,0,58.5,14,2.11,1.2058,1.3295,0,2.5353,366.2576687,44.00150432,0,18,4.873535815,0.034,3.18,36.21,11.382,16.11732595,8.49,8.311009912,0.27,4.75,17.4143,20.631625,16.99075,27.94481037,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD1P3-5,114,1.6169766296689445,0.34140812453014435,CN,SD1,SD1P3,34.372,117.247,2.672365873,0,1,0,39.3,12,2.82,1.193,1.3006,0,2.4936,333.961039,30.216823,0,109,4.659202058,0.033,2.93,37.15,12.6973,16.56286411,8.65,5.825758078,0.27,5.08,19.082,12.13625,3.640875,19.49545847,14.73333321,10.73333331,28.32013952,997.7527656,32.90000153,-5,37.90000153,26.64999994,1.933333437,26.64999994,1.933333437,681,183,14,94.03011957,413,49,413,49,7
SD2P1-1,85,3.0849693385717134,0.69439826816585,CN,SD2,SD2P1,34.773,117.251,0.551913519,0,2.333333333,0,31.2,7,2.93,1.1074,1.1178,0,2.2252,329.7692308,27.91196994,0,3,9.508348953,0.034,4.95,37.12,7.5016,29.33053834,8.01,12.41830065,0.28,3.93,14.038,15.777125,12.13625,149.69229,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P1-2,104,2.4234245756341757,0.5217959961299132,CN,SD2,SD2P1,34.773,117.251,0.243980039,0,1.333333333,1,87.8,21,2.53,1.1421,1.4874,0.014,2.6435,324.8412698,59.02917843,0.009412397,14,10.19659693,0.032,4.86,36.36,7.4781,51.24215412,7.81,12.74824671,0.38,5.5,14.3381,10.922625,10.922625,123.5761114,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P1-3,91,2.7592450553614074,0.6116894244600435,CN,SD2,SD2P1,34.773,117.251,0.557580545,0,1,0,79.4,19,2.35,1.2411,1.4381,0,2.6792,302.0740741,55.21173771,0,0,9.301925326,0.037,5.26,35.73,6.7891,25.06433941,8.23,8.699700698,0.24,4.14,17.5889,NA,NA,NA,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P1-4,67,2.195536584522234,0.5221633977230539,CN,SD2,SD2P1,34.773,117.251,0.828224004,0,1.666666667,0,69.4,16,2.76,1.129,1.3482,0,2.4772,356.5441176,51.47604213,0,16,9.81217977,0.031,4.32,36.58,8.4578,24.83466776,7.93,12.20697354,0.34,4.73,14.0883,15.777125,8.495375,60.97409506,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P1-5,83,3.0033752660696216,0.6796749493001556,CN,SD2,SD2P1,34.773,117.251,1.52098685,0,1.666666667,0,49.3,11,2.64,1.2723,1.2414,0,2.5137,284.2134831,39.713227,0,0,8.287174884,0.032,4.69,39.01,8.3141,38.93472882,8.04,13.22841001,0.36,5.3,14.6705,12.13625,13.349875,136.2501392,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P2-1,88,2.959704253397676,0.6610412341164471,CN,SD2,SD2P2,34.773,117.251,0.950467569,0,2,1,56.5,11,3.68,1.3733,1.5917,0.0074,2.9724,299.5266272,35.49663881,0.004649117,15,3.838979992,0.033,4.3,38.91,9.0441,10.6353028,8.31,4.305655679,0.34,4.67,13.877,12.13625,18.204375,41.38696111,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P2-2,83,2.7909160616547783,0.631594644244576,CN,SD2,SD2P2,34.773,117.251,0.941782367,0,1.666666667,0,72.8,15,2.82,1.2604,1.5523,0,2.8127,284.223301,46.89815113,0,3,7.065027252,0.034,3.63,34.48,9.5054,5.650295531,8.16,3.347639485,0.1,1.73,16.5551,14.5635,18.204375,34.85791647,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P2-3,87,2.1843833025708674,0.48912410298959375,CN,SD2,SD2P2,34.773,117.251,1.14819521,0,1.666666667,1,79.8,16,3.55,1.681,2.0533,0.0325,3.7668,297.7741935,38.86426728,0.015828179,16,5.492926224,0.032,3.3,30.35,9.1869,21.01465013,7.97,4.791416767,0.05,0.92,16.8863,8.495375,23.058875,63.27846375,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P2-4,188,1.7533254945737784,0.33483145750864435,CN,SD2,SD2P2,34.773,117.251,0.889189208,0,1.333333333,1,41.5,10,4.66,1.3017,1.377,0.1102,2.7889,242.412178,30.13798112,0.080029049,1,4.43625986,0.035,3.86,35.32,9.1526,20.94912481,7.9,8.708688699,0.12,1.86,15.1544,8.495375,40.049625,97.84399424,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P2-5,54,2.6848785411433256,0.673073271239533,CN,SD2,SD2P2,34.773,117.251,2.531998336,0,1.666666667,5,74.5,14,3.42,1.338,1.5728,0.1107,3.0215,344.6212121,47.36775178,0.070384028,30,4.23853995,0.034,4.4,34.39,7.8147,10.72411618,7.97,3.669182803,0.21,3.18,15.1051,2.42725,15.777125,31.01730197,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P3-1,83,3.5335431520609646,0.7996539060101838,CN,SD2,SD2P3,34.773,117.251,2.24253542,0,1,3,81.6,14,2.91,1.4917,1.6143,0.2708,3.3768,282.0574163,50.54822524,0.167750728,1,6.955334101,0.035,4.92,38.56,7.8444,25.95469333,8.06,14.06859449,0.39,7.14,18.4431,14.5635,29.467625,131.2573404,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P3-2,57,2.5984523168055134,0.6426958612862802,CN,SD2,SD2P3,34.773,117.251,1.248219739,0,2,0,124.2,18,3.43,1.2062,1.9549,0,3.1611,354.556962,63.53266152,0,0,4.873674579,0.034,4.64,36.86,7.9474,22.08067941,8.15,10.57850154,0.24,4.62,19.2589,26.69975,21.84525,112.8223908,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P3-3,46,2.4779970895738996,0.6472262175941182,CN,SD2,SD2P3,34.773,117.251,0.996946966,0,1.333333333,0,34,8,2.42,1.1412,1.1446,0,2.2858,338.3673469,29.70470033,0,0,6.85569381,0.034,4.46,38.24,8.5704,39.37040065,8.37,10.41345574,0.25,4.75,19.158,NA,NA,NA,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P3-4,74,3.2114333266855173,0.7461395813358295,CN,SD2,SD2P3,34.773,117.251,0.540988404,0,1,1,142.6,22,4.99,1.6928,3.112,0.3149,5.1197,327.0074813,45.82262211,0.101188946,0,7.007026583,0.03,5.28,38.23,7.2358,37.59322737,8.16,12.36150047,0.27,4.95,18.069,6.068125,9.709,117.8151896,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD2P3-5,69,2.5362843348699444,0.5990128807851495,CN,SD2,SD2P3,34.773,117.251,0.660511005,0,1.333333333,0,45.8,10,2.2,1.1244,1.1984,0,2.3228,364.140625,38.2176235,0,13,6.751839383,0.032,4.47,35.91,8.0382,34.26952636,8,10.6636936,0.32,5.2,16.1228,12.13625,18.204375,93.23525684,14.40833331,10.66666665,28.1442391,1003.276075,32.5,-5.400000095,37.9000001,26.30000019,1.466666659,26.30000019,1.466666659,702,197,12,99.01453818,439,43,439,43,7
SD3P1-1,98,1.6083297116019941,0.3507832321786359,CN,SD3,SD3P1,35.441,116.647,0.687342156,0,1.333333333,1,40.4,7,4.62,1.2437,1.2386,0.0059,2.4882,369.7575758,32.61747134,0.004763443,0,6.851775107,0.033,3.55,32.29,9.1075,16.07769018,8.58,6.071665561,0.09,1.55,16.8741,20.631625,4.8545,21.03170427,14.15416667,11.35833317,29.04944658,1023.175666,32.59999847,-6.5,39.09999847,26.26666673,0.950000087,26.26666673,0.950000087,692,203,10,103.2221769,430,32,430,32,7
SD3P1-2,119,2.5701918176425402,0.5377956483750901,CN,SD3,SD3P1,35.441,116.647,1.063368865,0,1.666666667,3,50.2,11,3.25,1.4744,1.3936,0.0533,2.9213,324.8826291,36.02181401,0.038246269,14,6.616346481,0.034,3.72,32.94,8.8474,16.44112126,8.63,6.10028955,0.07,1.39,18.7453,2.42725,3.640875,23.33607297,14.15416667,11.35833317,29.04944658,1023.175666,32.59999847,-6.5,39.09999847,26.26666673,0.950000087,26.26666673,0.950000087,692,203,10,103.2221769,430,32,430,32,7
SD3P1-3,80,2.422548618150836,0.5528374928125298,CN,SD3,SD3P1,35.441,116.647,0.737468418,0,1,1,34.1,10,3.22,1.2254,1.1927,0.0054,2.4235,344.2364532,28.59059277,0.004527543,NA,7.365786743,0.034,6.99,38.82,5.5557,12.95818955,8.53,8.266485384,0.15,3.42,22.2387,8.495375,7.28175,39.85071531,14.15416667,11.35833317,29.04944658,1023.175666,32.59999847,-6.5,39.09999847,26.26666673,0.950000087,26.26666673,0.950000087,692,203,10,103.2221769,430,32,430,32,7
SD3P1-4,56,2.2374099682389326,0.5558296864814598,CN,SD3,SD3P1,35.441,116.647,1.142587315,0,1,0,50.2,11,2.49,1.2778,1.3001,0,2.5779,292.4725275,38.61241443,0,0,5.426660403,0.037,9.32,27.84,2.9877,17.23832013,8.28,6.229077781,0.08,1.52,19.1266,3.640875,2.42725,27.17668747,14.15416667,11.35833317,29.04944658,1023.175666,32.59999847,-6.5,39.09999847,26.26666673,0.950000087,26.26666673,0.950000087,692,203,10,103.2221769,430,32,430,32,7
SD3P1-5,67,2.4220809877676084,0.5760423429283728,CN,SD3,SD3P1,35.441,116.647,1.027776014,0,1,0,45.2,9,4.07,1.2112,1.2951,0,2.5063,436.8361582,34.90077986,0,8,6.830837119,0.038,4.36,31.67,7.2563,19.36223855,8.65,7.539127539,0.14,2.71,19.9578,6.068125,3.640875,30.24917907,14.15416667,11.35833317,29.04944658,1023.175666,32.59999847,-6.5,39.09999847,26.26666673,0.950000087,26.26666673,0.950000087,692,203,10,103.2221769,430,32,430,32,7
SD3P2-1,121,2.246065067966861,0.4683409432943411,CN,SD3,SD3P2,35.441,116.647,1.101545653,0,1,0,36.7,8,2.96,1.1327,1.1414,0,2.2741,458,32.15349571,0,30,3.882898527,0.033,5.67,36.78,6.4902,10.94426842,9.09,3.81794368,0.04,0.67,15.8515,0.6068125,0.6068125,7.589553529,14.15416667,11.35833317,29.04944658,1023.175666,32.59999847,-6.5,39.09999847,26.26666673,0.950000087,26.26666673,0.950000087,692,203,10,103.2221769,430,32,430,32,7
